attendance_id,customer_id,visit_date,attraction_id,time_spent_minutes
8733,2243,2024-06-21,3,69
8734,2243,2024-04-09,1,47
8735,2243,2024-04-09,2,21
8736,2243,2024-04-09,8,10
8737,2244,2024-09-15,9,67
8738,2244,2024-09-15,4,13
8739,2244,2024-09-15,8,40
8740,2244,2024-12-29,1,66
8741,2244,2024-12-29,4,43
8742,2245,2024-11-18,1,71
8743,2245,2024-11-18,9,16
8744,2245,2024-05-09,2,70
8745,2245,2024-05-09,5,19
8746,2245,2024-05-09,7,32
8747,2246,2024-11-11,2,22
8748,2246,2024-11-11,3,51
8749,2247,2024-06-18,1,13
8750,2247,2024-06-18,5,27
8751,2247,2024-06-18,8,66
8752,2248,2024-01-24,1,39
8753,2248,2024-01-24,2,13
8754,2248,2024-01-24,6,75
8755,2248,2024-01-24,7,39
8756,2249,2024-10-01,1,25
8757,2249,2024-10-01,2,55
8758,2249,2024-10-01,5,26
8759,2249,2024-10-01,6,28
8760,2249,2024-09-07,2,17
8761,2249,2024-09-07,7,64
8762,2249,2024-07-07,5,71
8763,2250,2024-01-18,8,37
8764,2251,2024-02-03,3,17
8765,2251,2024-02-03,6,59
8766,2251,2024-02-03,7,11
8767,2251,2024-06-23,1,47
8768,2251,2024-06-23,2,13
8769,2251,2024-06-23,6,55
8770,2251,2024-06-23,8,22
8771,2252,2024-04-04,4,32
8772,2253,2024-09-23,1,45
8773,2253,2024-09-23,2,15
8774,2253,2024-09-23,5,68
8775,2253,2024-09-23,6,12
8776,2254,2024-11-12,2,34
8777,2254,2024-11-12,4,51
8778,2255,2024-03-24,1,28
8779,2256,2024-06-17,2,30
8780,2256,2024-06-17,3,29
8781,2256,2024-06-17,5,47
8782,2257,2024-04-24,1,43
8783,2258,2024-07-20,2,23
8784,2259,2024-10-02,3,27
8785,2259,2024-10-02,4,59
8786,2260,2024-12-12,9,32
8787,2260,2024-12-12,2,70
8788,2260,2024-12-12,4,40
8789,2261,2024-09-23,9,51
8790,2261,2024-09-23,2,62
8791,2261,2024-09-23,5,13
8792,2261,2024-09-23,6,62
8793,2262,2024-07-07,2,37
8794,2262,2024-07-07,3,20
8795,2262,2024-07-07,4,57
8796,2262,2024-07-07,6,72
8797,2262,2024-07-07,7,64
8798,2262,2024-12-05,1,42
8799,2262,2024-12-05,4,42
8800,2262,2024-12-05,5,42
8801,2263,2024-06-25,2,74
8802,2263,2024-06-25,3,43
8803,2263,2024-06-25,5,42
8804,2264,2024-10-03,1,71
8805,2264,2024-10-03,2,70
8806,2264,2024-10-03,5,24
8807,2264,2024-10-03,7,49
8808,2265,2024-06-01,9,29
8809,2265,2024-06-01,1,64
8810,2265,2024-06-01,7,11
8811,2265,2024-06-01,10,19
8812,2266,2024-04-27,4,66
8813,2267,2024-07-16,1,22
8814,2267,2024-07-16,10,38
8815,2267,2024-07-16,7,70
8816,2268,2024-11-19,1,44
8817,2268,2024-11-19,2,45
8818,2268,2024-11-19,5,42
8819,2269,2024-10-16,2,27
8820,2269,2024-10-16,6,54
8821,2269,2024-10-16,8,61
8822,2270,2024-10-10,1,52
8823,2270,2024-10-10,10,19
8824,2270,2024-10-10,8,21
8825,2271,2024-12-12,4,56
8826,2272,2024-03-07,3,26
8827,2272,2024-03-07,8,19
8828,2272,2024-12-06,1,11
8829,2272,2024-12-06,2,10
8830,2272,2024-12-06,7,10
8831,2273,2024-03-14,10,63
8832,2273,2024-03-14,3,48
8833,2273,2024-03-14,4,23
8834,2273,2024-03-13,1,32
8835,2273,2024-03-13,2,74
8836,2273,2024-03-13,8,57
8837,2274,2024-12-18,9,34
8838,2274,2024-12-18,3,20
8839,2274,2024-12-18,4,45
8840,2275,2024-04-26,2,73
8841,2275,2024-04-26,4,35
8842,2275,2024-04-26,6,28
8843,2276,2024-09-22,9,15
8844,2276,2024-09-22,1,40
8845,2276,2024-09-22,3,67
8846,2276,2024-09-22,6,70
8847,2277,2024-06-22,1,50
8848,2277,2024-06-22,2,34
8849,2277,2024-06-22,7,68
8850,2278,2024-06-28,2,50
8851,2278,2024-06-28,4,24
8852,2278,2024-06-28,7,54
8853,2278,2024-03-07,5,45
8854,2278,2024-07-09,5,73
8855,2278,2024-12-28,9,27
8856,2278,2024-12-28,3,39
8857,2278,2024-12-28,7,68
8858,2279,2024-03-03,1,74
8859,2279,2024-03-03,4,28
8860,2279,2024-03-03,7,22
8861,2279,2024-03-03,9,16
8862,2279,2024-03-03,10,66
8863,2280,2024-07-12,1,56
8864,2280,2024-07-12,5,50
8865,2280,2024-07-12,6,69
8866,2280,2024-07-12,7,15
8867,2281,2024-02-29,1,69
8868,2281,2024-02-29,2,62
8869,2281,2024-02-29,3,62
8870,2282,2024-12-02,1,60
8871,2282,2024-12-02,2,58
8872,2282,2024-12-02,6,13
8873,2282,2024-04-16,1,73
8874,2282,2024-04-16,2,26
8875,2282,2024-04-16,5,36
8876,2282,2024-04-16,6,13
8877,2283,2024-06-03,1,65
8878,2283,2024-06-03,10,33
8879,2283,2024-06-03,3,59
8880,2284,2024-01-21,1,31
8881,2284,2024-01-21,2,17
8882,2284,2024-01-21,4,43
8883,2284,2024-01-21,6,31
8884,2285,2024-04-25,2,10
8885,2285,2024-04-25,3,61
8886,2285,2024-04-25,4,74
8887,2285,2024-04-25,6,52
8888,2286,2024-10-06,1,19
8889,2286,2024-10-06,10,39
8890,2286,2024-10-06,4,34
8891,2286,2024-10-06,8,14
8892,2287,2024-02-09,1,36
8893,2287,2024-02-09,2,48
8894,2287,2024-02-09,4,54
8895,2288,2024-02-10,1,31
8896,2288,2024-02-10,2,43
8897,2289,2024-01-09,7,49
8898,2290,2024-10-22,1,21
8899,2290,2024-10-22,10,64
8900,2290,2024-10-22,9,59
8901,2291,2024-10-24,1,38
8902,2291,2024-10-24,3,38
8903,2291,2024-10-24,7,66
8904,2292,2024-09-06,1,26
8905,2292,2024-09-06,10,15
8906,2292,2024-09-06,2,64
8907,2292,2024-09-06,8,60
8908,2293,2024-07-19,2,74
8909,2294,2024-01-05,5,51
8910,2295,2024-07-04,1,22
8911,2295,2024-07-04,4,73
8912,2295,2024-11-28,4,74
8913,2296,2024-02-04,1,40
8914,2296,2024-02-04,2,12
8915,2296,2024-02-04,3,66
8916,2296,2024-02-04,7,69
8917,2296,2024-02-04,9,28
8918,2297,2024-06-23,2,60
8919,2297,2024-06-23,4,66
8920,2298,2024-03-09,2,65
8921,2299,2024-09-07,1,51
8922,2300,2024-06-05,1,57
8923,2300,2024-10-19,1,18
8924,2300,2024-10-19,2,65
8925,2300,2024-10-19,3,73
8926,2301,2024-07-10,1,50
8927,2301,2024-07-10,9,28
8928,2301,2024-07-10,3,61
8929,2301,2024-07-10,6,21
8930,2302,2024-10-09,1,74
8931,2302,2024-10-09,3,40
8932,2302,2024-10-09,4,70
8933,2302,2024-10-14,10,65
8934,2302,2024-10-14,8,42
8935,2302,2024-12-04,1,51
8936,2302,2024-12-04,2,21
8937,2302,2024-12-04,5,62
8938,2303,2024-05-21,2,39
8939,2303,2024-05-21,8,12
8940,2304,2024-06-21,2,40
8941,2305,2024-04-14,10,24
8942,2305,2024-04-14,3,52
8943,2305,2024-04-14,5,41
8944,2305,2024-04-14,8,40
8945,2305,2024-07-02,2,20
8946,2306,2024-01-19,1,58
8947,2306,2024-01-19,2,21
8948,2306,2024-01-19,3,13
8949,2306,2024-01-19,8,18
8950,2306,2024-01-19,9,14
8951,2306,2024-10-23,9,74
8952,2306,2024-10-23,4,18
8953,2306,2024-10-23,5,58
8954,2306,2024-10-23,8,21
8955,2306,2024-12-25,2,64
8956,2306,2024-12-25,4,59
8957,2306,2024-12-25,5,24
8958,2306,2024-12-25,6,48
8959,2307,2024-06-21,1,71
8960,2307,2024-10-23,1,35
8961,2307,2024-10-23,2,59
8962,2307,2024-10-23,3,19
8963,2307,2024-10-23,6,32
8964,2308,2024-07-12,1,59
8965,2308,2024-07-12,5,22
8966,2308,2024-07-22,9,30
8967,2308,2024-07-22,1,18
8968,2308,2024-07-22,5,29
8969,2308,2024-07-22,7,20
8970,2309,2024-09-19,1,59
8971,2309,2024-09-19,2,14
8972,2309,2024-09-19,4,40
8973,2309,2024-09-19,7,30
8974,2310,2024-09-20,9,69
8975,2310,2024-09-20,2,69
8976,2310,2024-09-20,3,57
8977,2310,2024-09-20,4,65
8978,2310,2024-05-01,1,49
8979,2310,2024-05-01,4,57
8980,2310,2024-05-01,5,27
8981,2311,2024-10-18,3,53
8982,2312,2024-02-09,1,20
8983,2312,2024-02-09,3,34
8984,2312,2024-02-09,4,40
8985,2312,2024-02-09,6,12
8986,2312,2024-02-09,10,75
8987,2312,2024-11-09,2,27
8988,2312,2024-11-09,6,57
8989,2312,2024-11-27,2,26
8990,2312,2024-11-27,5,31
8991,2312,2024-11-27,8,75
8992,2313,2024-07-18,9,40
8993,2313,2024-07-18,10,60
8994,2313,2024-07-18,2,35
8995,2314,2024-08-19,2,65
8996,2314,2024-04-27,2,34
8997,2315,2024-11-24,1,39
8998,2315,2024-11-24,3,23
8999,2316,2024-06-05,1,41
9000,2317,2024-08-25,1,70
9001,2317,2024-08-25,2,16
9002,2317,2024-08-25,10,75
9003,2317,2024-08-25,7,33
9004,2318,2024-09-22,9,57
9005,2318,2024-07-14,1,25
9006,2318,2024-07-14,6,19
9007,2319,2024-08-19,4,13
9008,2320,2024-09-07,1,38
9009,2320,2024-09-07,3,36
9010,2320,2024-09-07,4,15
9011,2320,2024-09-07,5,18
9012,2321,2024-11-04,4,20
9013,2321,2024-11-04,5,64
9014,2322,2024-12-29,1,75
9015,2323,2024-12-05,3,74
9016,2323,2024-12-05,4,25
9017,2323,2024-10-14,1,63
9018,2323,2024-10-14,2,32
9019,2323,2024-10-14,5,41
9020,2323,2024-10-14,6,57
9021,2323,2024-10-14,9,74
9022,2323,2024-04-27,1,65
9023,2323,2024-04-27,3,74
9024,2323,2024-04-27,4,14
9025,2323,2024-04-27,6,68
9026,2323,2024-04-27,10,62
9027,2324,2024-01-08,1,35
9028,2324,2024-01-08,2,54
9029,2324,2024-01-08,3,58
9030,2325,2024-07-26,1,33
9031,2325,2024-07-26,4,70
9032,2325,2024-07-26,6,13
9033,2325,2024-06-24,4,57
9034,2325,2024-06-24,7,42
9035,2325,2024-04-24,9,43
9036,2325,2024-04-24,7,14
9037,2325,2024-10-18,2,59
9038,2326,2024-12-17,1,23
9039,2326,2024-12-17,4,52
9040,2326,2024-12-17,6,60
9041,2326,2024-12-17,7,55
9042,2327,2024-09-10,1,41
9043,2327,2024-09-10,2,44
9044,2327,2024-09-10,5,42
9045,2327,2024-09-10,6,53
9046,2328,2024-09-25,2,34
9047,2328,2024-09-25,3,32
9048,2328,2024-09-25,4,63
9049,2328,2024-03-07,2,66
9050,2329,2024-09-27,4,19
9051,2330,2024-04-25,9,55
9052,2331,2024-07-23,9,59
9053,2331,2024-07-23,2,57
9054,2331,2024-07-23,5,44
9055,2331,2024-07-23,7,17
9056,2332,2024-12-10,1,15
9057,2332,2024-12-10,3,59
9058,2332,2024-12-10,5,24
9059,2332,2024-12-10,6,22
9060,2332,2024-12-10,7,42
9061,2332,2024-04-28,9,31
9062,2333,2024-10-03,2,63
9063,2333,2024-10-03,7,11
9064,2334,2024-12-16,9,56
9065,2334,2024-12-16,1,12
9066,2334,2024-12-16,4,48
9067,2334,2024-12-16,7,46
9068,2334,2024-06-20,3,44
9069,2334,2024-06-20,7,75
9070,2334,2024-11-07,4,18
9071,2334,2024-11-07,5,23
9072,2334,2024-09-18,2,26
9073,2334,2024-09-18,3,65
9074,2335,2024-02-22,4,11
9075,2335,2024-02-22,7,14
9076,2335,2024-08-06,2,38
9077,2335,2024-08-06,3,64
9078,2335,2024-08-06,4,55
9079,2335,2024-08-06,6,14
9080,2335,2024-08-06,9,69
9081,2335,2024-06-22,9,48
9082,2335,2024-06-22,2,10
9083,2335,2024-06-22,3,68
9084,2335,2024-07-05,2,53
9085,2336,2024-10-20,1,35
9086,2337,2024-05-10,1,47
9087,2337,2024-05-10,10,39
9088,2338,2024-10-12,10,70
9089,2339,2024-04-10,10,46
9090,2339,2024-04-10,3,64
9091,2340,2024-07-16,1,55
9092,2340,2024-07-16,10,40
9093,2341,2024-06-11,1,16
9094,2341,2024-06-11,8,25
9095,2342,2024-09-07,9,29
9096,2342,2024-09-07,6,58
9097,2342,2024-09-07,7,36
9098,2343,2024-11-21,1,66
9099,2343,2024-11-21,2,53
9100,2343,2024-11-14,1,14
9101,2343,2024-11-14,2,57
9102,2343,2024-11-14,3,47
9103,2343,2024-11-14,5,27
9104,2344,2024-12-11,6,21
9105,2344,2024-05-09,4,60
9106,2345,2024-07-27,1,75
9107,2345,2024-07-27,2,21
9108,2345,2024-03-20,3,42
9109,2345,2024-03-20,4,23
9110,2345,2024-03-20,7,19
9111,2346,2024-09-16,1,23
9112,2346,2024-09-16,2,34
9113,2346,2024-09-16,5,24
9114,2346,2024-09-16,8,44
9115,2347,2024-09-12,1,44
9116,2347,2024-09-12,3,36
9117,2347,2024-09-12,4,43
9118,2347,2024-09-12,5,65
9119,2347,2024-09-12,6,39
9120,2348,2024-12-04,1,61
9121,2348,2024-12-04,3,35
9122,2348,2024-12-04,7,50
9123,2349,2024-12-03,2,52
9124,2349,2024-12-03,3,68
9125,2349,2024-11-26,2,67
9126,2349,2024-07-11,9,68
9127,2349,2024-07-11,3,35
9128,2349,2024-06-01,8,13
9129,2350,2024-10-07,1,28
9130,2350,2024-10-07,2,23
9131,2350,2024-10-07,3,52
9132,2350,2024-10-07,4,55
9133,2351,2024-12-16,9,66
9134,2351,2024-12-16,6,41
9135,2351,2024-12-16,7,67
9136,2351,2024-09-29,9,53
9137,2351,2024-09-29,2,62
9138,2351,2024-09-29,5,20
9139,2351,2024-09-29,1,37
9140,2352,2024-07-10,1,14
9141,2352,2024-07-10,2,61
9142,2352,2024-07-10,6,41
9143,2353,2024-04-21,3,51
9144,2353,2024-04-21,8,53
9145,2354,2024-06-15,1,11
9146,2354,2024-06-15,4,46
9147,2354,2024-06-15,6,29
9148,2354,2024-12-23,7,72
9149,2355,2024-04-15,1,61
9150,2355,2024-04-15,3,63
9151,2355,2024-04-15,4,59
9152,2355,2024-04-15,5,66
9153,2356,2024-04-23,2,34
9154,2356,2024-04-23,3,59
9155,2356,2024-04-23,4,14
9156,2356,2024-04-23,6,73
9157,2356,2024-01-14,1,33
9158,2356,2024-01-14,3,12
9159,2356,2024-01-14,4,73
9160,2356,2024-01-14,5,75
9161,2356,2024-01-14,7,40
9162,2356,2024-02-25,4,23
9163,2356,2024-02-25,8,34
9164,2357,2024-06-11,1,52
9165,2357,2024-06-11,2,29
9166,2357,2024-06-11,4,58
9167,2357,2024-06-11,8,43
9168,2357,2024-10-23,9,34
9169,2357,2024-10-23,3,32
9170,2357,2024-10-23,8,28
9171,2357,2024-06-16,1,46
9172,2357,2024-06-16,2,74
9173,2357,2024-06-16,3,11
9174,2358,2024-01-10,2,10
9175,2358,2024-01-10,4,13
9176,2359,2024-08-16,4,29
9177,2360,2024-07-23,2,67
9178,2360,2024-07-23,10,22
9179,2361,2024-07-27,2,74
9180,2361,2024-07-27,7,75
9181,2361,2024-07-27,8,17
9182,2361,2024-05-30,2,69
9183,2361,2024-03-11,4,47
9184,2361,2024-03-11,5,14
9185,2362,2024-12-21,2,53
9186,2362,2024-12-21,3,39
9187,2362,2024-12-21,5,69
9188,2362,2024-12-21,6,50
9189,2363,2024-10-14,1,29
9190,2364,2024-11-25,3,20
9191,2365,2024-07-09,5,16
9192,2365,2024-07-09,7,52
9193,2365,2024-07-21,1,14
9194,2365,2024-07-21,3,39
9195,2365,2024-07-21,8,31
9196,2366,2024-12-17,2,34
9197,2367,2024-05-05,1,11
9198,2367,2024-05-05,4,62
9199,2367,2024-05-05,8,45
9200,2367,2024-04-20,2,56
9201,2367,2024-04-20,4,51
9202,2368,2024-12-24,1,10
9203,2368,2024-12-24,5,14
9204,2368,2024-07-10,1,25
9205,2368,2024-07-10,2,38
9206,2368,2024-07-10,6,15
9207,2368,2024-07-10,8,59
9208,2368,2024-12-14,1,57
9209,2369,2024-12-08,2,34
9210,2369,2024-12-08,3,62
9211,2369,2024-12-08,5,42
9212,2370,2024-09-01,7,58
9213,2371,2024-02-03,1,25
9214,2371,2024-02-03,10,75
9215,2371,2024-02-03,2,27
9216,2371,2024-06-14,1,31
9217,2371,2024-08-15,1,30
9218,2371,2024-08-15,2,25
9219,2371,2024-08-15,8,37
9220,2371,2024-12-18,9,74
9221,2371,2024-12-18,4,25
9222,2371,2024-12-18,5,46
9223,2372,2024-06-05,2,32
9224,2372,2024-06-05,3,27
9225,2373,2024-02-24,6,20
9226,2373,2024-10-17,1,53
9227,2373,2024-10-17,4,38
9228,2373,2024-10-17,6,28
9229,2373,2024-10-17,7,21
9230,2374,2024-07-05,2,71
9231,2375,2024-06-22,10,21
9232,2375,2024-06-22,5,47
9233,2375,2024-06-22,7,41
9234,2376,2024-03-09,5,48
9235,2376,2024-03-09,6,25
9236,2376,2024-03-09,7,69
9237,2376,2024-06-10,2,23
9238,2376,2024-06-10,3,23
9239,2376,2024-06-10,5,54
9240,2376,2024-06-10,6,45
9241,2376,2024-06-10,8,36
9242,2376,2024-06-05,7,67
9243,2377,2024-07-13,1,47
9244,2378,2024-08-27,9,10
9245,2379,2024-04-12,4,27
9246,2379,2024-04-12,5,13
9247,2379,2024-04-12,8,62
9248,2380,2024-04-04,1,13
9249,2380,2024-04-04,3,13
9250,2380,2024-04-04,5,34
9251,2381,2024-12-11,1,57
9252,2381,2024-12-11,5,28
9253,2382,2024-10-26,1,26
9254,2382,2024-10-26,10,16
9255,2382,2024-10-26,4,50
9256,2382,2024-10-26,6,58
9257,2383,2024-02-09,3,22
9258,2383,2024-02-09,5,64
9259,2383,2024-02-09,6,66
9260,2383,2024-07-09,8,28
9261,2383,2024-07-05,9,12
9262,2383,2024-07-05,5,22
9263,2383,2024-07-05,7,39
9264,2383,2024-06-06,2,67
9265,2384,2024-11-04,2,31
9266,2385,2024-12-21,4,68
9267,2385,2024-12-21,6,35
9268,2385,2024-12-21,7,12
9269,2386,2024-03-17,9,65
9270,2386,2024-03-17,4,24
9271,2386,2024-03-17,8,33
9272,2387,2024-12-05,6,27
9273,2387,2024-10-24,2,15
9274,2387,2024-10-24,4,44
9275,2388,2024-04-14,1,21
9276,2389,2024-05-06,2,17
9277,2389,2024-05-06,4,22
9278,2389,2024-05-06,6,50
9279,2389,2024-05-06,8,65
9280,2389,2024-10-08,1,43
9281,2389,2024-10-08,7,24
9282,2389,2024-02-12,2,33
9283,2389,2024-02-12,3,66
9284,2389,2024-02-12,6,18
9285,2389,2024-02-12,7,46
9286,2389,2024-05-13,10,69
9287,2389,2024-05-13,6,22
9288,2389,2024-05-13,2,71
9289,2390,2024-06-28,1,75
9290,2390,2024-06-28,4,22
9291,2391,2024-01-12,9,55
9292,2391,2024-01-12,2,38
9293,2391,2024-01-12,7,34
9294,2392,2024-02-05,1,74
9295,2392,2024-02-05,2,75
9296,2392,2024-02-05,4,35
9297,2392,2024-02-05,5,36
9298,2393,2024-05-17,1,32
9299,2394,2024-03-19,4,29
9300,2395,2024-12-22,5,61
9301,2396,2024-12-24,2,43
9302,2396,2024-12-24,4,42
9303,2396,2024-12-24,10,16
9304,2396,2024-12-13,2,56
9305,2396,2024-12-13,4,20
9306,2397,2024-03-10,5,14
9307,2397,2024-03-10,6,42
9308,2397,2024-03-10,7,47
9309,2398,2024-06-18,5,27
9310,2398,2024-06-18,8,12
9311,2399,2024-12-14,1,36
9312,2399,2024-12-14,2,19
9313,2399,2024-12-14,4,22
9314,2400,2024-10-05,2,47
9315,2400,2024-10-05,4,44
9316,2400,2024-10-05,8,26
9317,2400,2024-12-03,2,52
9318,2400,2024-12-03,7,74
9319,2401,2024-09-23,9,62
9320,2401,2024-09-23,10,38
9321,2401,2024-09-23,3,10
9322,2401,2024-09-23,2,45
9323,2402,2024-10-07,2,48
9324,2402,2024-10-07,4,66
9325,2402,2024-10-07,7,58
9326,2403,2024-04-14,1,31
9327,2403,2024-04-14,3,74
9328,2403,2024-04-14,4,18
9329,2404,2024-07-05,10,53
9330,2404,2024-10-04,1,46
9331,2404,2024-10-04,2,58
9332,2404,2024-10-04,6,30
9333,2404,2024-10-04,8,41
9334,2405,2024-09-24,9,65
9335,2406,2024-11-04,2,64
9336,2406,2024-11-04,8,38
9337,2407,2024-04-16,1,47
9338,2407,2024-12-15,2,15
9339,2407,2024-12-15,4,20
9340,2408,2024-09-26,2,56
9341,2408,2024-09-26,3,52
9342,2408,2024-12-13,2,66
9343,2408,2024-12-13,3,36
9344,2408,2024-12-13,4,53
9345,2408,2024-12-13,7,28
9346,2409,2024-07-20,1,70
9347,2409,2024-07-20,2,68
9348,2409,2024-07-20,5,43
9349,2409,2024-07-20,7,22
9350,2410,2024-12-21,1,63
9351,2410,2024-12-21,3,60
9352,2410,2024-12-21,7,50
9353,2410,2024-09-05,1,53
9354,2410,2024-09-05,2,75
9355,2410,2024-09-05,3,60
9356,2411,2024-12-21,3,20
9357,2412,2024-09-15,3,62
9358,2413,2024-01-11,9,45
9359,2413,2024-01-11,4,62
9360,2413,2024-01-11,5,29
9361,2414,2024-07-28,2,32
9362,2415,2024-08-10,1,73
9363,2415,2024-08-10,2,46
9364,2415,2024-08-10,3,66
9365,2415,2024-08-10,6,67
9366,2415,2024-08-10,8,47
9367,2416,2024-10-13,3,37
9368,2416,2024-12-27,3,17
9369,2416,2024-12-27,5,24
9370,2416,2024-10-08,9,64
9371,2417,2024-07-30,2,52
9372,2417,2024-07-30,3,14
9373,2417,2024-07-30,5,36
9374,2418,2024-03-08,9,22
9375,2418,2024-03-08,6,64
9376,2418,2024-03-08,7,56
9377,2419,2024-04-07,5,17
9378,2419,2024-04-07,8,60
9379,2420,2024-03-08,4,49
9380,2420,2024-07-16,1,57
9381,2420,2024-07-16,2,67
9382,2420,2024-07-16,3,60
9383,2420,2024-07-16,6,49
9384,2420,2024-06-16,1,35
9385,2420,2024-06-16,7,31
9386,2420,2024-06-16,8,46
9387,2421,2024-04-11,3,32
9388,2421,2024-04-11,4,28
9389,2422,2024-04-22,1,38
9390,2422,2024-04-22,5,62
9391,2423,2024-10-12,2,17
9392,2423,2024-10-12,3,58
9393,2423,2024-10-12,6,15
9394,2424,2024-07-17,1,34
9395,2424,2024-07-17,3,62
9396,2424,2024-07-17,8,57
9397,2425,2024-12-14,9,55
9398,2425,2024-12-14,3,70
9399,2425,2024-09-29,3,13
9400,2425,2024-06-11,1,26
9401,2425,2024-12-23,2,42
9402,2425,2024-12-23,8,53
9403,2426,2024-01-26,1,65
9404,2426,2024-01-26,4,44
9405,2426,2024-01-26,5,33
9406,2426,2024-04-27,1,53
9407,2426,2024-04-27,5,71
9408,2426,2024-04-27,7,75
9409,2426,2024-10-22,9,41
9410,2426,2024-03-19,4,72
9411,2426,2024-03-19,6,11
9412,2427,2024-10-21,5,54
9413,2427,2024-10-21,6,60
9414,2428,2024-07-12,9,15
9415,2428,2024-07-12,1,52
9416,2428,2024-07-12,2,21
9417,2428,2024-09-17,3,33
9418,2428,2024-09-17,4,49
9419,2428,2024-01-29,1,34
9420,2428,2024-01-29,3,11
9421,2428,2024-01-29,4,66
9422,2428,2024-11-20,2,13
9423,2428,2024-11-20,4,43
9424,2428,2024-11-20,5,17
9425,2429,2024-05-12,1,60
9426,2429,2024-05-12,3,61
9427,2429,2024-05-12,6,22
9428,2430,2024-12-05,3,51
9429,2430,2024-12-05,7,46
9430,2430,2024-06-24,2,11
9431,2430,2024-06-24,3,47
9432,2430,2024-06-24,4,75
9433,2430,2024-06-24,5,12
9434,2430,2024-06-24,6,75
9435,2431,2024-06-25,2,72
9436,2431,2024-06-25,5,56
9437,2431,2024-06-25,10,42
9438,2431,2024-06-25,8,16
9439,2432,2024-10-29,2,74
9440,2432,2024-10-29,4,68
9441,2433,2024-11-12,7,28
9442,2434,2024-12-25,2,43
9443,2434,2024-12-25,4,44
9444,2434,2024-12-25,5,53
9445,2434,2024-12-25,6,12
9446,2435,2024-12-19,3,17
9447,2435,2024-12-19,7,25
9448,2436,2024-04-22,2,66
9449,2436,2024-04-22,3,31
9450,2436,2024-04-22,5,47
9451,2436,2024-04-22,6,57
9452,2437,2024-06-15,1,20
9453,2437,2024-06-15,3,62
9454,2438,2024-10-19,5,65
9455,2438,2024-10-19,7,39
9456,2438,2024-02-21,10,41
9457,2439,2024-04-07,1,55
9458,2439,2024-04-07,6,60
9459,2440,2024-10-26,1,17
9460,2440,2024-10-26,2,24
9461,2440,2024-10-26,3,52
9462,2440,2024-10-26,5,14
9463,2440,2024-10-26,6,41
9464,2441,2024-04-18,2,32
9465,2441,2024-04-18,3,35
9466,2441,2024-04-18,10,51
9467,2441,2024-01-13,1,57
9468,2441,2024-01-13,2,67
9469,2441,2024-01-13,7,21
9470,2441,2024-04-29,1,72
9471,2441,2024-04-29,10,49
9472,2441,2024-03-02,1,33
9473,2441,2024-03-02,2,67
9474,2441,2024-03-02,3,27
9475,2441,2024-03-02,5,75
9476,2442,2024-01-21,1,51
9477,2442,2024-01-21,10,39
9478,2442,2024-01-21,2,25
9479,2443,2024-06-24,3,17
9480,2444,2024-07-04,1,65
9481,2444,2024-07-04,3,69
9482,2444,2024-07-04,5,49
9483,2444,2024-07-04,6,43
9484,2445,2024-09-18,2,38
9485,2445,2024-09-18,5,45
9486,2445,2024-04-22,9,62
9487,2446,2024-07-08,9,56
9488,2447,2024-06-05,9,12
9489,2447,2024-06-05,2,20
9490,2447,2024-06-05,3,41
9491,2448,2024-05-15,1,12
9492,2448,2024-05-15,2,39
9493,2448,2024-09-06,2,15
9494,2448,2024-09-06,3,21
9495,2449,2024-06-03,1,44
9496,2449,2024-06-03,2,26
9497,2449,2024-06-03,4,15
9498,2449,2024-12-07,1,11
9499,2449,2024-12-07,2,45
9500,2449,2024-12-07,4,27
9501,2449,2024-12-07,6,47
9502,2449,2024-10-09,1,38
9503,2449,2024-10-09,2,30
9504,2449,2024-10-09,3,19
9505,2449,2024-10-09,10,18
9506,2450,2024-10-23,3,54
9507,2450,2024-10-23,5,67
9508,2450,2024-10-23,6,39
9509,2451,2024-06-22,10,43
9510,2451,2024-06-22,6,59
9511,2452,2024-09-17,9,26
9512,2452,2024-09-17,10,36
9513,2452,2024-09-17,3,16
9514,2452,2024-09-17,6,13
9515,2453,2024-05-11,1,73
9516,2453,2024-05-11,2,47
9517,2453,2024-05-11,9,65
9518,2453,2024-05-11,8,44
9519,2453,2024-10-13,2,31
9520,2453,2024-10-13,4,57
9521,2454,2024-02-06,1,54
9522,2454,2024-02-06,2,42
9523,2454,2024-02-06,6,30
9524,2455,2024-10-15,2,22
9525,2455,2024-10-15,3,16
9526,2455,2024-10-15,4,44
9527,2455,2024-10-15,5,39
9528,2456,2024-04-05,1,43
9529,2456,2024-04-05,3,75
9530,2456,2024-04-05,5,75
9531,2456,2024-04-05,6,39
9532,2456,2024-04-05,7,10
9533,2456,2024-05-22,4,64
9534,2456,2024-06-27,8,13
9535,2457,2024-06-14,2,56
9536,2457,2024-06-14,4,58
9537,2457,2024-06-14,6,67
9538,2458,2024-04-24,9,33
9539,2458,2024-04-24,5,71
9540,2458,2024-04-24,6,15
9541,2458,2024-04-24,8,75
9542,2459,2024-01-06,3,52
9543,2459,2024-01-06,4,47
9544,2460,2024-04-28,9,37
9545,2460,2024-04-28,4,75
9546,2460,2024-04-28,5,11
9547,2460,2024-04-28,8,56
9548,2461,2024-02-07,9,42
9549,2461,2024-02-07,3,66
9550,2462,2024-12-11,9,59
9551,2463,2024-10-27,9,66
9552,2463,2024-10-27,2,17
9553,2463,2024-10-27,4,54
