booking_id,customer_id,booking_date,visit_date,ticket_type,tickets_count,total_amount,booking_channel
4395,2616,2024-05-17,2024-05-20,Child,3,217.91,Walk-in
4396,2617,2024-09-19,2024-09-21,Child,5,334.93,Walk-in
4397,2617,2024-09-13,2024-09-13,Adult,1,125.06,Walk-in
4398,2617,2024-07-25,2024-07-25,Child,2,142.15,Walk-in
4399,2617,2024-12-20,2024-12-21,Family,1,361.06,Online
4400,2618,2024-07-04,2024-07-04,Group,1,268.07,Walk-in
4401,2619,2024-10-14,2024-10-14,Group,1,273.78,Walk-in
4402,2620,2024-12-09,2024-12-11,Adult,3,354.03,Walk-in
4403,2620,2024-07-08,2024-07-09,Adult,6,721.37,Walk-in
4404,2621,2024-10-23,2024-10-25,Adult,2,233.49,Online
4405,2622,2024-07-22,2024-07-22,Family,1,357.94,Walk-in
4406,2623,2024-12-25,2024-12-25,Adult,6,741.38,Walk-in
4407,2624,2024-06-13,2024-06-15,Adult,4,490.45,Online
4408,2624,2024-09-21,2024-09-24,Adult,4,466.39,Walk-in
4409,2624,2024-05-14,2024-05-15,Adult,4,490.45,Walk-in
4410,2624,2024-12-26,2024-12-28,Family,1,345.66,Walk-in
4411,2625,2024-09-27,2024-09-28,Family,1,355.56,Walk-in
4412,2626,2024-07-03,2024-07-05,Family,1,367.19,Online
4413,2627,2024-04-07,2024-04-07,Family,1,349.36,Walk-in
4414,2628,2024-07-02,2024-07-05,Adult,3,362.13,Walk-in
4415,2629,2024-12-27,2024-12-29,Child,2,134.66,Walk-in
4416,2630,2024-06-11,2024-06-11,Adult,5,603.44,Walk-in
4417,2631,2024-12-25,2024-12-27,Adult,4,466.01,Walk-in
4418,2631,2024-10-15,2024-10-15,Adult,3,365.85,Walk-in
4419,2632,2024-05-16,2024-05-16,Family,1,340.58,Walk-in
4420,2633,2024-04-05,2024-04-08,Family,1,366.88,Walk-in
4421,2634,2024-12-13,2024-12-14,Adult,2,242.5,Online
4422,2634,2024-01-01,2024-01-02,Adult,1,114.09,Walk-in
4423,2635,2024-10-26,2024-10-26,Family,1,358.74,Walk-in
4424,2635,2024-05-03,2024-05-06,Adult,5,597.58,Walk-in
4425,2635,2024-10-25,2024-10-25,Adult,1,124.26,Walk-in
4426,2636,2024-09-18,2024-09-19,Family,1,339.26,Online
4427,2637,2024-09-13,2024-09-13,Family,1,356.53,Online
4428,2638,2024-10-18,2024-10-21,Child,2,142.43,Walk-in
4429,2639,2024-02-22,2024-02-24,Child,4,284.94,Walk-in
4430,2639,2024-07-21,2024-07-22,Child,4,289.97,Online
4431,2639,2024-12-24,2024-12-27,Adult,2,231.03,Walk-in
4432,2639,2024-12-18,2024-12-19,Family,1,333.23,Walk-in
4433,2640,2024-02-24,2024-02-27,Family,1,336.75,Walk-in
4434,2640,2024-09-21,2024-09-22,Family,1,337.94,Walk-in
4435,2640,2024-10-23,2024-10-26,Child,4,280.19,Walk-in
4436,2641,2024-09-19,2024-09-19,Child,4,278.17,Walk-in
4437,2642,2024-04-08,2024-04-08,Family,1,358.2,Walk-in
4438,2642,2024-12-05,2024-12-06,Family,1,354.73,Walk-in
4439,2643,2024-07-04,2024-07-05,Adult,5,584.42,Walk-in
4440,2644,2024-09-20,2024-09-22,Family,1,338.29,Walk-in
4441,2645,2024-04-20,2024-04-23,Family,1,341.53,Walk-in
4442,2646,2024-04-08,2024-04-11,Family,1,358.04,Walk-in
4443,2646,2024-03-04,2024-03-04,Adult,2,233.3,Walk-in
4444,2647,2024-01-23,2024-01-23,Adult,4,478.99,Walk-in
4445,2648,2024-05-12,2024-05-12,Family,1,364.34,Walk-in
4446,2648,2024-03-16,2024-03-19,Group,1,267.46,Walk-in
4447,2649,2024-08-23,2024-08-24,Adult,6,703.18,Walk-in
4448,2649,2024-04-06,2024-04-06,Child,6,439.6,Walk-in
4449,2650,2024-01-05,2024-01-06,Adult,3,344.61,Walk-in
4450,2650,2024-04-11,2024-04-13,Family,1,353.13,Online
4451,2651,2024-07-08,2024-07-11,Group,1,288.31,Walk-in
4452,2652,2024-11-16,2024-11-18,Family,1,334.86,Online
4453,2653,2024-11-09,2024-11-12,Adult,1,114.88,Walk-in
4454,2654,2024-04-13,2024-04-16,Adult,6,721.99,Walk-in
4455,2655,2024-06-21,2024-06-24,Family,1,336.14,Walk-in
4456,2656,2024-12-10,2024-12-11,Adult,1,123.56,Walk-in
4457,2656,2024-06-08,2024-06-08,Family,1,350.29,Walk-in
4458,2656,2024-12-21,2024-12-23,Group,1,281.64,Walk-in
4459,2657,2024-04-27,2024-04-28,Family,1,333.88,Walk-in
4460,2658,2024-10-17,2024-10-18,Adult,6,715.78,Walk-in
4461,2659,2024-12-25,2024-12-27,Child,2,135.57,Walk-in
4462,2660,2024-01-20,2024-01-23,Family,1,351.76,Walk-in
4463,2661,2024-07-27,2024-07-27,Child,6,405.73,Walk-in
4464,2662,2024-06-07,2024-06-10,Adult,2,242.99,Walk-in
4465,2663,2024-06-03,2024-06-03,Adult,3,373.86,Walk-in
4466,2663,2024-03-10,2024-03-12,Family,1,337.01,Walk-in
4467,2663,2024-04-02,2024-04-02,Adult,1,125.95,Walk-in
4468,2664,2024-04-02,2024-04-03,Family,1,351.01,Walk-in
4469,2665,2024-12-22,2024-12-24,Family,1,363.2,Walk-in
4470,2665,2024-04-15,2024-04-17,Family,1,352.6,Online
4471,2665,2024-10-05,2024-10-05,Family,1,336.42,Walk-in
4472,2665,2024-06-04,2024-06-07,Family,1,359.96,Walk-in
4473,2666,2024-11-16,2024-11-18,Adult,2,248.6,Walk-in
4474,2666,2024-04-09,2024-04-09,Group,1,276.91,Walk-in
4475,2667,2024-04-15,2024-04-15,Adult,5,587.24,Walk-in
4476,2668,2024-06-01,2024-06-01,Adult,6,690.84,Walk-in
4477,2668,2024-03-14,2024-03-15,Child,5,337.04,Walk-in
4478,2668,2024-06-11,2024-06-11,Family,1,366.25,Walk-in
4479,2669,2024-08-23,2024-08-26,Adult,6,739.64,Walk-in
4480,2670,2024-11-23,2024-11-25,Adult,6,701.61,Walk-in
4481,2670,2024-09-18,2024-09-18,Adult,5,581.59,Walk-in
4482,2671,2024-07-10,2024-07-11,Adult,3,368.65,Online
4483,2672,2024-12-10,2024-12-13,Group,1,270.88,Walk-in
4484,2672,2024-12-07,2024-12-09,Adult,1,115.04,Online
4485,2672,2024-10-27,2024-10-29,Adult,6,715.35,Walk-in
4486,2673,2024-07-18,2024-07-19,Child,2,134.15,Walk-in
4487,2673,2024-07-01,2024-07-02,Adult,3,370.88,Walk-in
4488,2674,2024-11-01,2024-11-04,Adult,5,595.91,Online
4489,2674,2024-11-10,2024-11-11,Adult,2,236.83,Walk-in
4490,2675,2024-12-25,2024-12-27,Family,1,345.26,Online
4491,2675,2024-01-24,2024-01-26,Child,4,274.99,Walk-in
4492,2676,2024-09-28,2024-09-28,Adult,2,246.85,Online
4493,2677,2024-11-08,2024-11-08,Family,1,359.05,Walk-in
4494,2678,2024-12-15,2024-12-17,Adult,6,691.49,Online
4495,2679,2024-01-19,2024-01-21,Group,1,281.97,Walk-in
4496,2680,2024-01-25,2024-01-25,Family,1,355.58,Online
4497,2681,2024-04-25,2024-04-26,Adult,6,721.56,Walk-in
4498,2682,2024-02-17,2024-02-18,Adult,4,488.68,Walk-in
4499,2682,2024-09-21,2024-09-22,Adult,4,469.48,Online
4500,2682,2024-10-24,2024-10-25,Family,1,352.53,Online
4501,2682,2024-07-28,2024-07-29,Child,6,437.07,Walk-in
4502,2683,2024-06-02,2024-06-03,Adult,6,718.97,Walk-in
4503,2684,2024-07-12,2024-07-13,Child,6,425.99,Online
4504,2684,2024-12-17,2024-12-20,Child,1,70.32,Online
4505,2685,2024-10-19,2024-10-22,Adult,2,229.23,Online
4506,2686,2024-08-21,2024-08-21,Child,4,282.45,Walk-in
4507,2686,2024-12-28,2024-12-30,Family,1,343.44,Walk-in
4508,2687,2024-09-09,2024-09-11,Adult,1,119.42,Walk-in
4509,2687,2024-11-24,2024-11-27,Adult,6,739.53,Walk-in
4510,2687,2024-09-10,2024-09-13,Family,1,367.27,Walk-in
4511,2688,2024-06-26,2024-06-28,Adult,5,609.14,Walk-in
4512,2689,2024-12-17,2024-12-19,Group,1,283.83,Online
4513,2690,2024-10-15,2024-10-18,Adult,3,358.22,Online
4514,2690,2024-12-16,2024-12-18,Child,5,335.02,Walk-in
4515,2691,2024-05-27,2024-05-28,Group,1,284.96,Walk-in
4516,2692,2024-12-07,2024-12-07,Group,1,284.26,Walk-in
4517,2693,2024-09-15,2024-09-18,Group,1,268.63,Online
4518,2694,2024-09-07,2024-09-09,Family,1,354.97,Walk-in
4519,2695,2024-07-07,2024-07-10,Child,2,135.67,Walk-in
4520,2696,2024-07-10,2024-07-10,Adult,2,237.81,Walk-in
4521,2697,2024-06-18,2024-06-20,Family,1,334.01,Walk-in
4522,2698,2024-02-05,2024-02-08,Adult,2,239.01,Walk-in
4523,2699,2024-09-11,2024-09-11,Adult,4,463.48,Walk-in
4524,2699,2024-01-05,2024-01-06,Adult,4,479.39,Walk-in
4525,2699,2024-11-11,2024-11-11,Child,6,413.99,Walk-in
4526,2699,2024-10-02,2024-10-03,Adult,4,461.45,Walk-in
4527,2700,2024-04-10,2024-04-12,Group,1,288.2,Walk-in
4528,2701,2024-11-26,2024-11-29,Adult,2,230.59,Walk-in
4529,2701,2024-12-20,2024-12-20,Group,1,270.13,Walk-in
4530,2701,2024-10-01,2024-10-04,Adult,4,491.28,Walk-in
4531,2701,2024-03-28,2024-03-29,Group,1,281.15,Walk-in
4532,2702,2024-10-01,2024-10-03,Adult,3,357.09,Walk-in
4533,2703,2024-04-01,2024-04-03,Adult,3,371.21,Walk-in
4534,2704,2024-06-05,2024-06-08,Adult,3,357.43,Walk-in
4535,2705,2024-07-18,2024-07-20,Group,1,272.06,Walk-in
4536,2706,2024-07-28,2024-07-29,Child,5,334.66,Walk-in
4537,2707,2024-06-01,2024-06-02,Family,1,361.37,Walk-in
4538,2708,2024-06-22,2024-06-23,Group,1,277.87,Walk-in
4539,2709,2024-01-22,2024-01-23,Adult,5,596.65,Walk-in
4540,2710,2024-09-13,2024-09-13,Child,5,333.8,Walk-in
4541,2711,2024-12-01,2024-12-01,Group,1,284.99,Walk-in
4542,2712,2024-01-19,2024-01-20,Adult,5,571.99,Walk-in
4543,2713,2024-07-06,2024-07-06,Adult,6,689.32,Walk-in
4544,2713,2024-09-25,2024-09-26,Child,6,434.92,Walk-in
4545,2714,2024-08-19,2024-08-22,Family,1,353.83,Walk-in
4546,2715,2024-12-08,2024-12-08,Child,2,135.43,Walk-in
4547,2716,2024-12-18,2024-12-19,Family,1,350.38,Walk-in
4548,2716,2024-07-09,2024-07-10,Child,1,68.71,Walk-in
4549,2716,2024-05-24,2024-05-27,Family,1,363.67,Walk-in
4550,2716,2024-02-07,2024-02-08,Adult,6,721.34,Walk-in
4551,2717,2024-10-03,2024-10-04,Child,5,351.87,Online
4552,2718,2024-04-23,2024-04-26,Adult,5,589.44,Walk-in
4553,2719,2024-04-14,2024-04-14,Family,1,347.09,Walk-in
4554,2719,2024-01-14,2024-01-16,Child,6,425.36,Walk-in
4555,2719,2024-12-06,2024-12-08,Child,4,281.4,Walk-in
4556,2719,2024-07-18,2024-07-20,Adult,1,123.73,Walk-in
4557,2720,2024-04-11,2024-04-14,Child,1,73.46,Walk-in
4558,2721,2024-12-17,2024-12-20,Group,1,270.29,Walk-in
4559,2722,2024-06-02,2024-06-03,Child,2,145.51,Walk-in
4560,2723,2024-02-21,2024-02-24,Adult,4,457.29,Walk-in
4561,2724,2024-12-03,2024-12-06,Adult,4,490.97,Walk-in
4562,2725,2024-07-26,2024-07-27,Adult,6,712.9,Walk-in
4563,2726,2024-07-28,2024-07-30,Child,2,139.53,Walk-in
4564,2727,2024-12-06,2024-12-08,Adult,6,709.99,Online
4565,2728,2024-09-09,2024-09-09,Family,1,360.21,Walk-in
4566,2728,2024-09-20,2024-09-22,Child,5,347.9,Online
4567,2728,2024-03-01,2024-03-04,Child,1,69.07,Walk-in
4568,2728,2024-07-04,2024-07-04,Child,3,200.72,Walk-in
4569,2729,2024-06-18,2024-06-20,Family,1,353.4,Walk-in
4570,2729,2024-03-10,2024-03-13,Adult,1,117.93,Walk-in
4571,2730,2024-01-27,2024-01-27,Adult,4,458.45,Walk-in
4572,2731,2024-08-12,2024-08-12,Family,1,332.91,Walk-in
4573,2732,2024-06-10,2024-06-13,Adult,6,700.53,Walk-in
4574,2733,2024-04-03,2024-04-03,Group,1,270.82,Walk-in
4575,2734,2024-07-20,2024-07-23,Adult,4,488.37,Walk-in
4576,2735,2024-12-11,2024-12-12,Family,1,347.28,Walk-in
4577,2736,2024-10-15,2024-10-17,Adult,2,236.32,Walk-in
4578,2736,2024-09-20,2024-09-22,Family,1,338.3,Walk-in
4579,2736,2024-06-04,2024-06-06,Family,1,339.89,Walk-in
4580,2737,2024-12-26,2024-12-28,Adult,2,233.72,Online
4581,2738,2024-12-25,2024-12-26,Family,1,360.13,Online
4582,2739,2024-06-19,2024-06-22,Adult,1,122.92,Walk-in
4583,2740,2024-10-01,2024-10-03,Adult,1,123.7,Walk-in
4584,2741,2024-08-02,2024-08-04,Child,5,357.83,Walk-in
4585,2741,2024-02-09,2024-02-09,Child,2,146.38,Walk-in
4586,2742,2024-07-06,2024-07-08,Family,1,356.08,Walk-in
4587,2742,2024-04-01,2024-04-04,Adult,3,355.46,Walk-in
4588,2743,2024-03-15,2024-03-15,Adult,1,115.09,Online
4589,2743,2024-12-17,2024-12-19,Family,1,362.66,Online
4590,2744,2024-04-22,2024-04-25,Family,1,353.84,Walk-in
4591,2745,2024-10-20,2024-10-21,Family,1,335.17,Walk-in
4592,2746,2024-08-04,2024-08-05,Adult,6,716.69,Walk-in
4593,2747,2024-09-23,2024-09-23,Family,1,333.9,Walk-in
4594,2748,2024-09-14,2024-09-16,Adult,5,628.07,Walk-in
4595,2749,2024-12-01,2024-12-03,Family,1,342.88,Online
4596,2749,2024-11-17,2024-11-20,Group,1,281.35,Walk-in
4597,2750,2024-09-03,2024-09-05,Child,6,409.73,Online
4598,2751,2024-05-10,2024-05-13,Adult,2,242.01,Walk-in
4599,2752,2024-12-16,2024-12-18,Family,1,367.03,Online
4600,2753,2024-02-14,2024-02-14,Child,4,275.41,Walk-in
4601,2754,2024-04-26,2024-04-27,Child,2,138.93,Walk-in
4602,2755,2024-11-20,2024-11-23,Child,5,350.87,Online
4603,2755,2024-06-09,2024-06-11,Child,4,287.24,Online
4604,2755,2024-04-01,2024-04-01,Group,1,291.93,Walk-in
4605,2755,2024-12-23,2024-12-24,Child,1,71.34,Online
4606,2756,2024-07-23,2024-07-26,Adult,1,125.85,Walk-in
4607,2756,2024-04-08,2024-04-08,Adult,3,372.29,Walk-in
4608,2757,2024-10-16,2024-10-17,Child,6,413.68,Walk-in
4609,2757,2024-12-12,2024-12-15,Child,4,269.81,Walk-in
4610,2757,2024-12-28,2024-12-28,Group,1,288.72,Walk-in
4611,2757,2024-06-20,2024-06-22,Child,3,219.82,Walk-in
4612,2758,2024-01-23,2024-01-24,Child,3,204.57,Walk-in
4613,2759,2024-11-22,2024-11-23,Family,1,364.48,Walk-in
4614,2760,2024-12-03,2024-12-06,Child,2,136.98,Walk-in
4615,2761,2024-12-14,2024-12-15,Family,1,360.49,Walk-in
4616,2762,2024-09-07,2024-09-07,Child,2,140.81,Walk-in
4617,2762,2024-10-02,2024-10-05,Child,3,214.14,Walk-in
4618,2763,2024-09-17,2024-09-19,Child,4,272.49,Walk-in
4619,2764,2024-10-10,2024-10-10,Child,1,67.66,Online
4620,2765,2024-09-06,2024-09-08,Adult,2,249.96,Walk-in
4621,2766,2024-07-14,2024-07-14,Group,1,274.85,Online
4622,2767,2024-04-19,2024-04-21,Adult,5,623.43,Online
4623,2767,2024-11-10,2024-11-13,Family,1,343.99,Walk-in
4624,2768,2024-02-08,2024-02-09,Family,1,351.41,Walk-in
4625,2769,2024-07-26,2024-07-27,Adult,2,250.03,Walk-in
4626,2770,2024-07-13,2024-07-16,Group,1,269.55,Walk-in
4627,2771,2024-12-16,2024-12-19,Adult,5,612.15,Online
4628,2772,2024-04-05,2024-04-08,Family,1,366.85,Walk-in
4629,2772,2024-03-17,2024-03-20,Child,2,144.64,Walk-in
4630,2773,2024-02-24,2024-02-24,Child,6,421.55,Walk-in
4631,2773,2024-04-21,2024-04-23,Family,1,358.9,Online
4632,2773,2024-09-12,2024-09-15,Adult,4,464.33,Online
4633,2774,2024-03-26,2024-03-29,Child,6,431.22,Walk-in
4634,2774,2024-06-11,2024-06-13,Family,1,348.94,Walk-in
4635,2774,2024-03-15,2024-03-16,Family,1,355.92,Walk-in
4636,2774,2024-08-27,2024-08-30,Group,1,266.63,Walk-in
4637,2775,2024-10-02,2024-10-03,Adult,3,352.45,Walk-in
4638,2775,2024-09-26,2024-09-27,Group,1,288.28,Online
4639,2776,2024-12-21,2024-12-21,Adult,1,118.99,Online
4640,2777,2024-07-03,2024-07-05,Family,1,347.25,Online
4641,2778,2024-05-28,2024-05-31,Adult,4,496.39,Online
4642,2779,2024-06-20,2024-06-20,Adult,3,360.54,Walk-in
4643,2780,2024-04-22,2024-04-25,Child,2,135.9,Walk-in
4644,2780,2024-09-03,2024-09-04,Adult,5,589.82,Walk-in
4645,2781,2024-12-15,2024-12-15,Adult,4,498.78,Walk-in
4646,2782,2024-09-11,2024-09-13,Group,1,277.81,Walk-in
4647,2782,2024-06-21,2024-06-23,Adult,1,115.55,Walk-in
4648,2782,2024-04-08,2024-04-08,Family,1,340.95,Walk-in
4649,2783,2024-07-28,2024-07-31,Adult,2,233.95,Walk-in
4650,2784,2024-09-11,2024-09-11,Adult,6,685.22,Walk-in
4651,2785,2024-11-07,2024-11-10,Adult,2,235.83,Walk-in
4652,2786,2024-03-21,2024-03-24,Child,5,359.34,Walk-in
4653,2786,2024-05-13,2024-05-15,Child,6,425.08,Walk-in
4654,2786,2024-12-22,2024-12-24,Adult,4,472.35,Walk-in
4655,2787,2024-08-12,2024-08-12,Family,1,343.85,Walk-in
4656,2788,2024-09-13,2024-09-14,Child,6,402.49,Walk-in
4657,2789,2024-07-27,2024-07-29,Family,1,352.07,Walk-in
4658,2790,2024-12-23,2024-12-25,Adult,6,748.58,Walk-in
4659,2791,2024-12-15,2024-12-16,Family,1,335.1,Walk-in
4660,2792,2024-02-03,2024-02-04,Adult,3,359.69,Walk-in
4661,2792,2024-05-02,2024-05-03,Adult,6,693.76,Walk-in
4662,2793,2024-10-09,2024-10-12,Adult,5,613.84,Walk-in
4663,2794,2024-05-02,2024-05-03,Family,1,345.18,Walk-in
4664,2795,2024-04-03,2024-04-04,Family,1,342.46,Online
4665,2796,2024-01-23,2024-01-24,Child,4,272.54,Walk-in
4666,2797,2024-11-01,2024-11-03,Adult,6,690.38,Walk-in
4667,2797,2024-01-23,2024-01-24,Adult,5,589.02,Walk-in
4668,2798,2024-10-10,2024-10-13,Child,3,201.36,Online
4669,2799,2024-09-05,2024-09-07,Adult,1,115.04,Online
4670,2800,2024-02-26,2024-02-26,Adult,3,368.68,Walk-in
4671,2801,2024-04-26,2024-04-28,Child,2,136.0,Walk-in
4672,2801,2024-09-23,2024-09-24,Family,1,347.46,Walk-in
4673,2801,2024-04-08,2024-04-10,Family,1,336.56,Walk-in
4674,2801,2024-01-06,2024-01-06,Family,1,357.27,Walk-in
4675,2802,2024-12-02,2024-12-02,Adult,3,362.18,Walk-in
4676,2802,2024-07-20,2024-07-20,Child,6,421.19,Walk-in
4677,2803,2024-06-14,2024-06-16,Family,1,338.02,Walk-in
4678,2804,2024-08-22,2024-08-22,Child,1,71.19,Walk-in
4679,2805,2024-06-18,2024-06-19,Adult,2,233.6,Walk-in
4680,2806,2024-12-13,2024-12-16,Adult,3,377.06,Walk-in
4681,2806,2024-10-03,2024-10-06,Adult,6,699.67,Walk-in
4682,2807,2024-08-20,2024-08-20,Family,1,360.26,Walk-in
4683,2808,2024-01-27,2024-01-27,Adult,6,698.83,Walk-in
4684,2809,2024-10-08,2024-10-10,Group,1,273.38,Walk-in
4685,2810,2024-01-16,2024-01-16,Adult,5,598.48,Walk-in
4686,2811,2024-01-23,2024-01-26,Child,6,405.45,Walk-in
4687,2812,2024-09-05,2024-09-06,Adult,4,492.28,Walk-in
4688,2812,2024-06-27,2024-06-28,Family,1,366.09,Walk-in
4689,2813,2024-02-21,2024-02-21,Adult,6,738.36,Online
4690,2814,2024-12-07,2024-12-10,Family,1,339.7,Walk-in
4691,2815,2024-12-01,2024-12-01,Adult,5,586.86,Online
4692,2816,2024-12-13,2024-12-16,Family,1,341.09,Walk-in
4693,2816,2024-12-08,2024-12-09,Family,1,334.57,Walk-in
4694,2816,2024-10-11,2024-10-11,Family,1,352.8,Online
4695,2816,2024-02-21,2024-02-21,Child,2,136.5,Walk-in
4696,2817,2024-04-01,2024-04-04,Adult,5,616.7,Walk-in
4697,2818,2024-12-18,2024-12-19,Child,6,406.19,Walk-in
4698,2818,2024-08-01,2024-08-04,Adult,5,621.06,Walk-in
4699,2819,2024-07-23,2024-07-24,Family,1,351.76,Walk-in
4700,2820,2024-04-11,2024-04-11,Adult,1,124.73,Online
4701,2821,2024-10-07,2024-10-09,Child,2,143.9,Walk-in
4702,2822,2024-07-18,2024-07-19,Child,4,271.47,Online
4703,2823,2024-11-07,2024-11-08,Group,1,280.89,Walk-in
4704,2824,2024-10-14,2024-10-16,Child,5,343.39,Walk-in
4705,2824,2024-11-17,2024-11-20,Family,1,365.53,Walk-in
4706,2825,2024-06-16,2024-06-16,Adult,4,466.94,Walk-in
4707,2826,2024-06-06,2024-06-09,Child,1,67.35,Walk-in
4708,2827,2024-05-17,2024-05-17,Adult,3,351.11,Walk-in
4709,2828,2024-07-18,2024-07-18,Family,1,357.4,Walk-in
4710,2828,2024-12-03,2024-12-06,Child,1,67.21,Walk-in
4711,2828,2024-01-07,2024-01-10,Adult,5,606.45,Walk-in
4712,2828,2024-10-26,2024-10-28,Adult,6,729.4,Walk-in
4713,2829,2024-06-09,2024-06-10,Family,1,350.03,Walk-in
4714,2829,2024-07-09,2024-07-10,Child,1,73.42,Online
4715,2830,2024-04-26,2024-04-28,Child,3,205.4,Walk-in
4716,2831,2024-08-22,2024-08-25,Family,1,333.5,Walk-in
4717,2831,2024-01-03,2024-01-03,Child,4,284.02,Walk-in
4718,2831,2024-07-05,2024-07-06,Group,1,276.54,Walk-in
4719,2831,2024-12-22,2024-12-23,Family,1,355.31,Online
4720,2832,2024-10-24,2024-10-25,Adult,5,583.91,Walk-in
4721,2833,2024-10-02,2024-10-04,Family,1,354.58,Walk-in
4722,2834,2024-10-07,2024-10-09,Adult,6,727.53,Walk-in
4723,2834,2024-09-12,2024-09-12,Child,1,67.82,Online
4724,2835,2024-11-28,2024-11-28,Adult,5,607.7,Walk-in
4725,2835,2024-04-24,2024-04-27,Family,1,333.69,Walk-in
4726,2836,2024-04-16,2024-04-18,Family,1,352.67,Walk-in
4727,2837,2024-03-26,2024-03-27,Child,3,204.86,Walk-in
4728,2838,2024-06-19,2024-06-21,Adult,1,125.77,Walk-in
4729,2839,2024-07-23,2024-07-25,Family,1,337.07,Walk-in
4730,2839,2024-07-01,2024-07-01,Child,6,436.34,Online
4731,2839,2024-10-03,2024-10-06,Adult,3,358.59,Walk-in
4732,2840,2024-05-25,2024-05-27,Child,2,137.38,Walk-in
4733,2841,2024-06-07,2024-06-08,Family,1,347.29,Walk-in
4734,2842,2024-07-16,2024-07-16,Family,1,356.42,Walk-in
4735,2843,2024-02-01,2024-02-04,Child,1,67.38,Walk-in
4736,2844,2024-05-21,2024-05-23,Child,1,71.66,Walk-in
4737,2845,2024-12-28,2024-12-30,Child,1,71.39,Online
4738,2845,2024-04-23,2024-04-24,Adult,3,369.86,Walk-in
4739,2845,2024-12-18,2024-12-19,Child,4,270.73,Walk-in
4740,2846,2024-07-12,2024-07-15,Family,1,352.58,Walk-in
4741,2847,2024-09-02,2024-09-03,Child,3,207.45,Walk-in
4742,2848,2024-12-16,2024-12-16,Family,1,344.46,Walk-in
4743,2849,2024-12-24,2024-12-24,Family,1,362.79,Online
4744,2849,2024-12-22,2024-12-24,Adult,6,751.39,Walk-in
4745,2849,2024-08-04,2024-08-07,Adult,3,375.59,Walk-in
4746,2850,2024-06-21,2024-06-21,Group,1,293.98,Walk-in
4747,2851,2024-04-25,2024-04-28,Adult,3,348.21,Walk-in
4748,2852,2024-12-16,2024-12-17,Group,1,288.77,Walk-in
4749,2852,2024-12-28,2024-12-30,Group,1,271.17,Walk-in
4750,2853,2024-10-16,2024-10-18,Child,6,419.81,Walk-in
4751,2853,2024-07-18,2024-07-18,Child,3,204.59,Walk-in
4752,2854,2024-02-03,2024-02-03,Child,2,143.57,Walk-in
4753,2854,2024-08-19,2024-08-19,Child,6,416.05,Online
4754,2855,2024-03-14,2024-03-16,Group,1,289.62,Walk-in
4755,2855,2024-04-19,2024-04-21,Child,4,274.61,Walk-in
4756,2855,2024-09-05,2024-09-05,Family,1,332.54,Walk-in
4757,2856,2024-09-24,2024-09-27,Adult,6,726.75,Online
4758,2857,2024-07-26,2024-07-27,Child,1,70.19,Walk-in
4759,2857,2024-10-23,2024-10-26,Family,1,365.37,Walk-in
4760,2858,2024-01-26,2024-01-26,Child,5,340.71,Walk-in
4761,2859,2024-08-22,2024-08-25,Child,3,210.86,Online
4762,2859,2024-12-06,2024-12-09,Adult,4,494.33,Walk-in
4763,2860,2024-04-11,2024-04-14,Adult,2,238.25,Walk-in
4764,2860,2024-09-03,2024-09-04,Child,4,293.94,Walk-in
4765,2861,2024-07-12,2024-07-12,Family,1,360.73,Walk-in
4766,2861,2024-06-05,2024-06-06,Adult,4,502.8,Walk-in
4767,2862,2024-12-08,2024-12-08,Adult,6,712.0,Online
4768,2863,2024-04-06,2024-04-08,Group,1,272.24,Walk-in
4769,2864,2024-12-25,2024-12-25,Group,1,278.92,Online
4770,2865,2024-04-25,2024-04-25,Family,1,340.45,Walk-in
4771,2865,2024-07-05,2024-07-06,Adult,4,491.74,Walk-in
4772,2865,2024-03-23,2024-03-24,Child,6,423.14,Online
4773,2865,2024-02-26,2024-02-28,Family,1,363.29,Walk-in
4774,2866,2024-12-14,2024-12-15,Adult,4,476.85,Walk-in
4775,2866,2024-04-05,2024-04-07,Family,1,338.08,Walk-in
4776,2866,2024-07-15,2024-07-16,Family,1,361.65,Online
4777,2867,2024-07-06,2024-07-07,Adult,5,582.47,Walk-in
4778,2868,2024-11-23,2024-11-26,Family,1,358.17,Walk-in
4779,2869,2024-01-18,2024-01-20,Adult,2,234.02,Walk-in
4780,2870,2024-04-15,2024-04-15,Adult,2,233.6,Walk-in
4781,2870,2024-09-21,2024-09-22,Child,3,207.87,Online
4782,2871,2024-02-12,2024-02-15,Family,1,354.41,Walk-in
4783,2871,2024-07-15,2024-07-15,Child,6,425.95,Walk-in
4784,2872,2024-12-22,2024-12-22,Child,4,282.0,Walk-in
4785,2873,2024-01-21,2024-01-24,Adult,6,709.67,Walk-in
4786,2874,2024-11-05,2024-11-05,Adult,6,734.16,Online
4787,2874,2024-07-22,2024-07-23,Child,1,68.76,Walk-in
4788,2875,2024-09-15,2024-09-16,Child,5,347.5,Walk-in
4789,2875,2024-09-09,2024-09-10,Child,5,339.97,Online
4790,2876,2024-01-20,2024-01-23,Child,5,348.91,Walk-in
4791,2877,2024-09-28,2024-09-29,Family,1,335.31,Walk-in
4792,2878,2024-04-04,2024-04-06,Family,1,361.35,Walk-in
4793,2879,2024-06-12,2024-06-12,Family,1,357.96,Walk-in
4794,2880,2024-01-14,2024-01-17,Family,1,358.28,Walk-in
